observation_id,photo_id,position,license_code,attribution,url,original_url,width,height,retrieved_at
253819250,454546530,0,cc-by,"(c) Fernando Bondan, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/454546530/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/454546530/original.jpg,2048,2048,2026-09-13T02:26:12.474594+00:00
253840463,454584398,0,cc-by,"(c) Antonio W. Salas, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/454584398/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/454584398/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
254187696,455242559,0,cc-by-nc,"(c) Sebastian Thorup Hansen, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455242559/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/455242559/original.jpeg,2048,1363,2026-09-13T02:26:12.474594+00:00
254261910,455391580,0,cc-by-nc,"(c) joannaff, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455391580/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455391580/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
254261910,455391592,1,cc-by-nc,"(c) joannaff, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455391592/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455391592/original.jpg,1838,1378,2026-09-13T02:26:12.474594+00:00
254261910,455391603,2,cc-by-nc,"(c) joannaff, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455391603/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455391603/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
254286310,455442639,0,cc-by-nc,"(c) albertvliegenthart, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455442639/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455442639/original.jpg,985,622,2026-09-13T02:26:12.474594+00:00
254315916,455488846,0,cc-by-nc,"(c) bcur155, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455488846/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/455488846/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
254342676,455555723,0,cc-by-nc,"(c) GabrielRodríguezOvalle, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455555723/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/455555723/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
254417968,455706979,0,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455706979/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455706979/original.jpg,1365,2048,2026-09-13T02:26:12.474594+00:00
254417969,455706981,0,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455706981/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455706981/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
254417969,455706967,1,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455706967/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/455706967/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
254551154,455971027,0,cc-by-nc,"(c) Andrey Mikhaylov, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/455971027/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/455971027/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
254663346,456194456,0,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194456/square.jpg,https://static.inaturalist.org/photos/456194456/original.jpg,2048,1496,2026-09-13T02:26:12.474594+00:00
254663346,456194457,1,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194457/square.jpg,https://static.inaturalist.org/photos/456194457/original.jpg,2048,1712,2026-09-13T02:26:12.474594+00:00
254663346,456194445,2,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194445/square.jpg,https://static.inaturalist.org/photos/456194445/original.jpg,2048,1574,2026-09-13T02:26:12.474594+00:00
254663346,456194443,3,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194443/square.jpg,https://static.inaturalist.org/photos/456194443/original.jpg,2048,1592,2026-09-13T02:26:12.474594+00:00
254663346,456194439,4,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194439/square.jpg,https://static.inaturalist.org/photos/456194439/original.jpg,2048,1685,2026-09-13T02:26:12.474594+00:00
254663346,456194431,5,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194431/square.jpg,https://static.inaturalist.org/photos/456194431/original.jpg,2048,1598,2026-09-13T02:26:12.474594+00:00
254663346,456194428,6,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194428/square.jpg,https://static.inaturalist.org/photos/456194428/original.jpg,1845,2048,2026-09-13T02:26:12.474594+00:00
254663346,456194459,7,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194459/square.jpg,https://static.inaturalist.org/photos/456194459/original.jpg,2048,1428,2026-09-13T02:26:12.474594+00:00
254663346,456194472,8,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194472/square.jpg,https://static.inaturalist.org/photos/456194472/original.jpg,2048,1725,2026-09-13T02:26:12.474594+00:00
254663346,456194471,9,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194471/square.jpg,https://static.inaturalist.org/photos/456194471/original.jpg,2048,1505,2026-09-13T02:26:12.474594+00:00
254663346,456194473,10,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194473/square.jpg,https://static.inaturalist.org/photos/456194473/original.jpg,2048,1201,2026-09-13T02:26:12.474594+00:00
254663346,456194485,11,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194485/square.jpg,https://static.inaturalist.org/photos/456194485/original.jpg,2048,1601,2026-09-13T02:26:12.474594+00:00
254663346,456194489,12,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194489/square.jpg,https://static.inaturalist.org/photos/456194489/original.jpg,2048,1758,2026-09-13T02:26:12.474594+00:00
254663346,456194491,13,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194491/square.jpg,https://static.inaturalist.org/photos/456194491/original.jpg,2048,1418,2026-09-13T02:26:12.474594+00:00
254663346,456194496,14,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194496/square.jpg,https://static.inaturalist.org/photos/456194496/original.jpg,2048,1797,2026-09-13T02:26:12.474594+00:00
254663346,456194499,15,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194499/square.jpg,https://static.inaturalist.org/photos/456194499/original.jpg,2048,1498,2026-09-13T02:26:12.474594+00:00
254663346,456194504,16,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194504/square.jpg,https://static.inaturalist.org/photos/456194504/original.jpg,2048,1527,2026-09-13T02:26:12.474594+00:00
254663346,456194425,17,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194425/square.jpg,https://static.inaturalist.org/photos/456194425/original.jpg,2048,1885,2026-09-13T02:26:12.474594+00:00
254663347,456194509,0,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194509/square.jpg,https://static.inaturalist.org/photos/456194509/original.jpg,2048,1630,2026-09-13T02:26:12.474594+00:00
254663347,456194506,1,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194506/square.jpg,https://static.inaturalist.org/photos/456194506/original.jpg,2048,1415,2026-09-13T02:26:12.474594+00:00
254663347,456194514,2,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194514/square.jpg,https://static.inaturalist.org/photos/456194514/original.jpg,2048,1737,2026-09-13T02:26:12.474594+00:00
254663347,456194513,3,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194513/square.jpg,https://static.inaturalist.org/photos/456194513/original.jpg,2048,1410,2026-09-13T02:26:12.474594+00:00
254663347,456194520,4,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194520/square.jpg,https://static.inaturalist.org/photos/456194520/original.jpg,2048,1527,2026-09-13T02:26:12.474594+00:00
254663347,456194524,5,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194524/square.jpg,https://static.inaturalist.org/photos/456194524/original.jpg,2048,1457,2026-09-13T02:26:12.474594+00:00
254663347,456194527,6,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194527/square.jpg,https://static.inaturalist.org/photos/456194527/original.jpg,2048,1411,2026-09-13T02:26:12.474594+00:00
254663347,456194532,7,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194532/square.jpg,https://static.inaturalist.org/photos/456194532/original.jpg,2048,1560,2026-09-13T02:26:12.474594+00:00
254663347,456194534,8,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194534/square.jpg,https://static.inaturalist.org/photos/456194534/original.jpg,2048,1725,2026-09-13T02:26:12.474594+00:00
254663347,456194538,9,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194538/square.jpg,https://static.inaturalist.org/photos/456194538/original.jpg,2048,1679,2026-09-13T02:26:12.474594+00:00
254663347,456194539,10,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194539/square.jpg,https://static.inaturalist.org/photos/456194539/original.jpg,2048,1344,2026-09-13T02:26:12.474594+00:00
254663347,456194548,11,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194548/square.jpg,https://static.inaturalist.org/photos/456194548/original.jpg,2048,1244,2026-09-13T02:26:12.474594+00:00
254663347,456194553,12,,"(c) Brian Zylich, all rights reserved",https://static.inaturalist.org/photos/456194553/square.jpg,https://static.inaturalist.org/photos/456194553/original.jpg,2048,1983,2026-09-13T02:26:12.474594+00:00
254666044,456202497,0,cc-by-nc,"(c) Oswaldo Hernández, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/456202497/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/456202497/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
254668010,456206373,0,cc-by-nc,"(c) Oswaldo Hernández, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/456206373/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/456206373/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
254668015,456206390,0,cc-by-nc,"(c) Oswaldo Hernández, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/456206390/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/456206390/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
255051449,456985816,0,,"(c) Ralf, all rights reserved",https://static.inaturalist.org/photos/456985816/square.jpeg,https://static.inaturalist.org/photos/456985816/original.jpeg,2048,1038,2026-09-13T02:26:12.474594+00:00
255051449,456985828,1,,"(c) Ralf, all rights reserved",https://static.inaturalist.org/photos/456985828/square.jpeg,https://static.inaturalist.org/photos/456985828/original.jpeg,2048,1071,2026-09-13T02:26:12.474594+00:00
255119902,457122852,0,,"(c) Eden Katz, all rights reserved",https://static.inaturalist.org/photos/457122852/square.jpg,https://static.inaturalist.org/photos/457122852/original.jpg,946,2048,2026-09-13T02:26:12.474594+00:00
255119902,457122865,1,,"(c) Eden Katz, all rights reserved",https://static.inaturalist.org/photos/457122865/square.jpg,https://static.inaturalist.org/photos/457122865/original.jpg,1170,1408,2026-09-13T02:26:12.474594+00:00
255630878,458145875,0,cc-by-nc,"(c) Avery Bartels, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/458145875/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/458145875/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
255981475,458846241,0,,"(c) Jim Donten - Donten Photography, all rights reserved",https://static.inaturalist.org/photos/458846241/square.jpeg,https://static.inaturalist.org/photos/458846241/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
256080472,459049656,0,cc-by-nc,"(c) Arnold Wijker, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/459049656/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459049656/original.jpg,1200,783,2026-09-13T02:26:12.474594+00:00
256160785,459216168,0,cc-by-nc,"(c) A Lamberts, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/459216168/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459216168/original.jpg,1000,667,2026-09-13T02:26:12.474594+00:00
256314481,459526188,0,,"(c) Kurazo Okada, all rights reserved",https://static.inaturalist.org/photos/459526188/square.jpg,https://static.inaturalist.org/photos/459526188/original.jpg,2048,1330,2026-09-13T02:26:12.474594+00:00
256349366,459852379,0,cc-by-nc,"(c) A Lamberts, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/459852379/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459852379/original.jpg,1000,667,2026-09-13T02:26:12.474594+00:00
256406898,459715752,0,cc-by-nc,"(c) kdun, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/459715752/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459715752/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
256406898,460431861,1,cc-by-nc,"(c) kdun, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/460431861/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/460431861/original.jpeg,1536,2048,2026-09-13T02:26:12.474594+00:00
256483116,459872915,0,cc-by-nc,"(c) A Lamberts, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/459872915/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/459872915/original.jpg,1000,339,2026-09-13T02:26:12.474594+00:00
256923942,460766069,0,cc-by,"(c) Dan Vickers, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/460766069/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/460766069/original.jpg,2048,2048,2026-09-13T02:26:12.474594+00:00
257395216,461724360,0,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/461724360/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/461724360/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
257395216,461724359,1,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/461724359/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/461724359/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
257397753,461729295,0,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/461729295/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/461729295/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
257649535,462226443,0,cc-by-sa,"(c) Judy Gallagher, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/462226443/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/462226443/original.jpg,2048,1464,2026-09-13T02:26:12.474594+00:00
258071099,462967584,0,cc-by-nc,"(c) Victória Campos, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/462967584/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/462967584/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
258151238,463121002,0,,"(c) Melanie McTurk, all rights reserved",https://static.inaturalist.org/photos/463121002/square.jpeg,https://static.inaturalist.org/photos/463121002/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
258193483,463207611,0,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/463207611/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/463207611/original.jpg,1365,2048,2026-09-13T02:26:12.474594+00:00
258193483,463207596,1,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/463207596/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/463207596/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
258193483,463207599,2,cc-by-nc,"(c) David McCorquodale, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/463207599/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/463207599/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
258483115,463773215,0,cc-by-nc-nd,"(c) Paul Kingsnorth, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/463773215/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/463773215/original.jpg,2048,2048,2026-09-13T02:26:12.474594+00:00
258483115,463773209,1,cc-by-nc-nd,"(c) Paul Kingsnorth, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/463773209/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/463773209/original.jpg,1166,1166,2026-09-13T02:26:12.474594+00:00
258654652,464125518,0,cc-by-nc,"(c) KENNEDY BORGES, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/464125518/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/464125518/original.png,785,496,2026-09-13T02:26:12.474594+00:00
259167207,465155720,0,,"(c) Melanie McTurk, all rights reserved",https://static.inaturalist.org/photos/465155720/square.jpeg,https://static.inaturalist.org/photos/465155720/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
259167208,465155802,0,,"(c) Melanie McTurk, all rights reserved",https://static.inaturalist.org/photos/465155802/square.jpeg,https://static.inaturalist.org/photos/465155802/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
259167221,465155988,0,,"(c) Melanie McTurk, all rights reserved",https://static.inaturalist.org/photos/465155988/square.jpeg,https://static.inaturalist.org/photos/465155988/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
259291650,465422000,0,cc-by-nc,"(c) Victória Campos, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/465422000/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/465422000/original.jpeg,1638,2048,2026-09-13T02:26:12.474594+00:00
259291650,465422001,1,cc-by-nc,"(c) Victória Campos, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/465422001/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/465422001/original.jpeg,1638,2048,2026-09-13T02:26:12.474594+00:00
259365638,465571490,0,cc-by-nc,"(c) albertvliegenthart, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/465571490/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/465571490/original.jpg,1164,786,2026-09-13T02:26:12.474594+00:00
259673364,466189760,0,cc-by-nc,"(c) Wolfgang Bittermann, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466189760/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/466189760/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
259673364,466190121,1,cc-by-nc,"(c) Wolfgang Bittermann, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466190121/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/466190121/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
259895815,466613877,0,cc-by-nc,"(c) Alexander Skevington, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466613877/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466613877/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
259897883,466630870,0,cc-by-nc,"(c) yukawuca, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466630870/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466630870/original.jpg,2048,1647,2026-09-13T02:26:12.474594+00:00
259906129,466646795,0,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466646795/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466646795/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
259906129,466646821,1,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466646821/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466646821/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
260083536,466998624,0,cc-by-nc,"(c) otavio_oliveira1, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466998624/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466998624/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
260083537,466998649,0,cc-by-nc,"(c) otavio_oliveira1, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/466998649/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/466998649/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
260103052,467038214,0,cc-by-nc,"(c) Chris Adlam, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467038214/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/467038214/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260121842,467066974,0,cc-by,"(c) scaup, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/467066974/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467066974/original.jpeg,2048,1563,2026-09-13T02:26:12.474594+00:00
260159322,467151569,0,,"(c) Tony Gerard, all rights reserved",https://static.inaturalist.org/photos/467151569/square.jpeg,https://static.inaturalist.org/photos/467151569/original.jpeg,1936,1288,2026-09-13T02:26:12.474594+00:00
260193091,467198482,0,cc-by-nc,"(c) karanambulodge, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467198482/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/467198482/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260193097,467199167,0,cc-by-nc,"(c) karanambulodge, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467199167/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/467199167/original.png,1500,1125,2026-09-13T02:26:12.474594+00:00
260193102,467199258,0,cc-by-nc,"(c) karanambulodge, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467199258/square.png,https://inaturalist-open-data.s3.amazonaws.com/photos/467199258/original.png,1500,1125,2026-09-13T02:26:12.474594+00:00
260193115,467201770,0,cc-by-nc,"(c) karanambulodge, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467201770/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467201770/original.jpeg,2048,1536,2026-09-13T02:26:12.474594+00:00
260337150,467507703,0,cc-by-nc,"(c) edu_bal, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467507703/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467507703/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
260337150,467508026,1,cc-by-nc,"(c) edu_bal, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467508026/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467508026/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
260337150,467508189,2,cc-by-nc,"(c) edu_bal, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467508189/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467508189/original.jpeg,2048,1365,2026-09-13T02:26:12.474594+00:00
260341965,467516369,0,cc-by-nc,"(c) Shawn Carroll, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467516369/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/467516369/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260341965,467516445,1,cc-by-nc,"(c) Shawn Carroll, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467516445/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/467516445/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260341965,467516446,2,cc-by-nc,"(c) Shawn Carroll, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/467516446/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/467516446/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260401106,467625053,0,cc-by,"(c) scaup, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/467625053/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/467625053/original.jpeg,2048,1933,2026-09-13T02:26:12.474594+00:00
260621654,468068084,0,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468068084/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468068084/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
260621654,468068102,1,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468068102/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468068102/original.jpg,2048,1536,2026-09-13T02:26:12.474594+00:00
260621654,468068114,2,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468068114/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468068114/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
260621654,468068147,3,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468068147/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468068147/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
260621654,468068164,4,cc-by-nc,"(c) shiru22, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468068164/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468068164/original.jpg,1536,2048,2026-09-13T02:26:12.474594+00:00
260722492,468261362,0,cc-by,"(c) scaup, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/468261362/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/468261362/original.jpeg,2048,1438,2026-09-13T02:26:12.474594+00:00
260734569,468286318,0,cc-by-nc,"(c) MPP Wildlife, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/468286318/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/468286318/original.jpg,2048,1365,2026-09-13T02:26:12.474594+00:00
