id,whole_body_count,whole_body_max_score,throat_count,throat_max_score,throat_portrait_count,throat_portrait_max_score,detections_json,is_target_region
48822678187,0,,2,0.37581709027290344,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.37581709027290344,""bbox_xyxy"":[1942.7957763671875,1817.7447509765625,2268.348388671875,2210.11767578125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01158734131604433,""bbox_xyxy"":[1948.2647705078125,1843.67919921875,2216.729736328125,2185.64013671875]}]",0
48822680157,4,0.7323030829429626,1,0.011105693876743317,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7323030829429626,""bbox_xyxy"":[621.9395141601562,320.5277099609375,4087.157470703125,2292.90380859375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.38900092244148254,""bbox_xyxy"":[601.7478637695312,306.5101318359375,4118.85498046875,2260.448974609375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.2029627561569214,""bbox_xyxy"":[3979.281494140625,1073.831787109375,4248.0,2123.389404296875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.035834312438964844,""bbox_xyxy"":[4061.068115234375,1250.1513671875,4248.0,2101.763916015625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.011105693876743317,""bbox_xyxy"":[1513.8756103515625,1355.5435791015625,1976.9576416015625,1674.5504150390625]}]",0
48822686572,1,0.9104650616645813,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9104650616645813,""bbox_xyxy"":[35.47604751586914,0.0,4110.658203125,3347.83740234375]}]",0
48825233226,0,,0,,0,,[],0
48854018592,1,0.3427339196205139,1,0.8602294325828552,1,0.024187635630369186,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.8602294325828552,""bbox_xyxy"":[884.9386596679688,386.8428955078125,1471.4259033203125,1592.657958984375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.3427339196205139,""bbox_xyxy"":[535.2431030273438,204.85606384277344,1920.3812255859375,2076.724365234375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.024187635630369186,""bbox_xyxy"":[887.1258544921875,387.533447265625,1471.76904296875,1610.3062744140625]}]",0
48857453767,1,0.9564520716667175,2,0.7688196301460266,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9564520716667175,""bbox_xyxy"":[965.6517333984375,137.10923767089844,2091.5712890625,1240.9462890625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7688196301460266,""bbox_xyxy"":[1270.9659423828125,638.7720947265625,1614.21484375,1174.485595703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.016717348247766495,""bbox_xyxy"":[1274.0762939453125,643.8506469726562,1607.3876953125,1175.9569091796875]}]",0
48870634663,3,0.8452397584915161,1,0.515558123588562,2,0.22315625846385956,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8452397584915161,""bbox_xyxy"":[1824.3541259765625,16.345577239990234,3557.4267578125,3368.7841796875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.5763279795646667,""bbox_xyxy"":[258.9494323730469,1794.2236328125,1199.458251953125,3384.009521484375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.515558123588562,""bbox_xyxy"":[529.265625,2042.215087890625,1059.80078125,2805.62109375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.22315625846385956,""bbox_xyxy"":[529.9904174804688,2045.0516357421875,1039.4376220703125,2803.3837890625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.050902850925922394,""bbox_xyxy"":[1790.5648193359375,32.7401237487793,3574.857421875,3414.657470703125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.013200342655181885,""bbox_xyxy"":[533.0260620117188,2039.0697021484375,1059.91455078125,2805.13720703125]}]",0
48871160616,2,0.4654749929904938,3,0.3122645318508148,1,0.10032042860984802,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.4654749929904938,""bbox_xyxy"":[1390.6368408203125,1275.666015625,2047.2657470703125,1975.7391357421875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.3122645318508148,""bbox_xyxy"":[1706.1070556640625,1376.1044921875,1917.5308837890625,1801.3427734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.10093183815479279,""bbox_xyxy"":[1716.1583251953125,1379.533447265625,1923.3389892578125,1807.3070068359375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.10032042860984802,""bbox_xyxy"":[1710.0926513671875,1371.60400390625,1915.86669921875,1805.8699951171875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.033991266041994095,""bbox_xyxy"":[1557.1314697265625,1293.2139892578125,2029.7357177734375,1875.044189453125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01830054447054863,""bbox_xyxy"":[1691.6055908203125,1368.689208984375,1998.4906005859375,1827.1824951171875]}]",0
48876488193,0,,0,,0,,[],0
48876488413,0,,0,,0,,[],0
48876489793,0,,0,,0,,[],0
48876593063,4,0.8412318229675293,1,0.9131799340248108,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9131799340248108,""bbox_xyxy"":[415.8259582519531,1046.616943359375,976.8956909179688,1625.090087890625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8412318229675293,""bbox_xyxy"":[344.5108947753906,712.8964233398438,1362.08056640625,1713.8531494140625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1272418051958084,""bbox_xyxy"":[1591.2767333984375,685.9515380859375,3152.43603515625,1723.3046875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.05084505304694176,""bbox_xyxy"":[298.9302673339844,717.7578735351562,3391.031494140625,1781.054443359375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.01373150572180748,""bbox_xyxy"":[331.86431884765625,682.20361328125,3330.2412109375,1775.9892578125]}]",0
48876675848,0,,0,,0,,[],0
48877022351,0,,0,,0,,[],0
48877025466,0,,0,,0,,[],0
48877129091,2,0.6025817394256592,2,0.946135938167572,4,0.24980923533439636,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.946135938167572,""bbox_xyxy"":[2122.431640625,1300.519775390625,2300.857421875,1653.4324951171875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.6025817394256592,""bbox_xyxy"":[1998.4161376953125,1175.9229736328125,2360.890380859375,1751.6676025390625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.4657336473464966,""bbox_xyxy"":[2127.50537109375,1305.1561279296875,2300.008056640625,1651.6810302734375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.24980923533439636,""bbox_xyxy"":[2132.606689453125,1303.7607421875,2295.841796875,1647.1138916015625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.09168928861618042,""bbox_xyxy"":[2128.568359375,1295.7296142578125,2299.63916015625,1632.68896484375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.05567679926753044,""bbox_xyxy"":[2135.39892578125,1300.91552734375,2294.41796875,1650.2230224609375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.0318513885140419,""bbox_xyxy"":[2010.126220703125,1179.2723388671875,2357.416259765625,1754.7806396484375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.010498474352061749,""bbox_xyxy"":[2119.0205078125,1290.2291259765625,2310.3251953125,1640.0828857421875]}]",0
48877484951,2,0.728030264377594,1,0.94646817445755,1,0.9477322101593018,"[{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.9477322101593018,""bbox_xyxy"":[1480.502197265625,1188.8165283203125,2216.716552734375,2360.640380859375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.94646817445755,""bbox_xyxy"":[1481.887939453125,1181.31689453125,2225.7275390625,2356.80712890625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.728030264377594,""bbox_xyxy"":[1198.4976806640625,737.1552734375,3703.194580078125,2592.0]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.06631095707416534,""bbox_xyxy"":[1224.7366943359375,760.7781372070312,2560.89208984375,2548.960693359375]}]",0
48877734331,2,0.7697881460189819,1,0.9227985739707947,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9227985739707947,""bbox_xyxy"":[1864.8402099609375,1002.4992065429688,2240.181884765625,1292.457763671875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7697881460189819,""bbox_xyxy"":[1799.906494140625,832.1171875,2458.41015625,1337.2100830078125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.10265474021434784,""bbox_xyxy"":[1800.42041015625,827.822265625,2453.8271484375,1337.7537841796875]}]",0
48883166853,3,0.9053696990013123,3,0.3225858807563782,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9053696990013123,""bbox_xyxy"":[374.2032165527344,79.61504364013672,861.6354370117188,549.8663330078125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7938693761825562,""bbox_xyxy"":[801.4188842773438,194.55126953125,1024.0,540.4395751953125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.3225858807563782,""bbox_xyxy"":[406.0310974121094,309.6636657714844,512.2492065429688,383.9183349609375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.20102033019065857,""bbox_xyxy"":[549.3811645507812,265.96453857421875,705.297119140625,380.1699523925781]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.022773301228880882,""bbox_xyxy"":[413.24249267578125,307.984375,513.2162475585938,385.1592712402344]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.014093530364334583,""bbox_xyxy"":[0.2983459532260895,148.3435516357422,72.23332977294922,508.618896484375]}]",0
48883883077,0,,0,,0,,[],0
48883887717,1,0.944035530090332,1,0.9404047727584839,1,0.9556559920310974,"[{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.9556559920310974,""bbox_xyxy"":[309.22088623046875,219.23086547851562,496.7579040527344,445.3691101074219]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.944035530090332,""bbox_xyxy"":[268.8202209472656,151.1852264404297,848.4320678710938,525.3820190429688]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.9404047727584839,""bbox_xyxy"":[308.9657287597656,217.7999725341797,497.90899658203125,446.191650390625]}]",0
48901896906,2,0.9392334818840027,2,0.07205565273761749,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9392334818840027,""bbox_xyxy"":[170.48257446289062,130.39956665039062,869.361328125,589.4701538085938]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.07205565273761749,""bbox_xyxy"":[222.90444946289062,245.68577575683594,416.188232421875,546.4406127929688]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.019778115674853325,""bbox_xyxy"":[303.4618225097656,248.99844360351562,471.7374572753906,503.864013671875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.01158918160945177,""bbox_xyxy"":[169.8207550048828,128.0379180908203,871.220703125,588.3732299804688]}]",0
48911871201,4,0.1851184219121933,2,0.1080949455499649,2,0.027045954018831253,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1851184219121933,""bbox_xyxy"":[1964.088623046875,1040.7366943359375,2200.129638671875,1311.49609375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.11260505020618439,""bbox_xyxy"":[1485.970458984375,1027.0164794921875,1690.31689453125,1169.3367919921875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.1080949455499649,""bbox_xyxy"":[2016.6346435546875,1086.342041015625,2160.466064453125,1195.0087890625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.027045954018831253,""bbox_xyxy"":[2025.9677734375,1090.52099609375,2157.2529296875,1184.37548828125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.027007335796952248,""bbox_xyxy"":[1525.3680419921875,1083.8603515625,1630.292236328125,1157.948486328125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.017010319977998734,""bbox_xyxy"":[1962.4384765625,1038.5162353515625,2199.963623046875,1313.1478271484375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.013938936404883862,""bbox_xyxy"":[1050.5350341796875,0.0,1250.4390869140625,138.4421844482422]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01122280303388834,""bbox_xyxy"":[1520.818359375,1086.2314453125,1631.4205322265625,1164.8974609375]}]",0
48911873241,16,0.5509718060493469,7,0.9356904625892639,3,0.04912036284804344,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9356904625892639,""bbox_xyxy"":[3786.313232421875,2157.6533203125,4208.921875,2602.65576171875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.5509718060493469,""bbox_xyxy"":[3189.4638671875,375.7808532714844,3785.22314453125,1114.0732421875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.3978179097175598,""bbox_xyxy"":[603.5079345703125,2067.969970703125,1297.422607421875,2724.202880859375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.3773421049118042,""bbox_xyxy"":[2524.00732421875,1884.40185546875,4354.2421875,2970.5634765625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.3407694399356842,""bbox_xyxy"":[3366.66796875,622.418701171875,3645.47998046875,889.6407470703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.23283372819423676,""bbox_xyxy"":[986.7410888671875,2190.73193359375,1168.403564453125,2420.94091796875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.21330556273460388,""bbox_xyxy"":[3381.05615234375,649.07666015625,3643.25732421875,891.1278076171875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1402485966682434,""bbox_xyxy"":[3315.816650390625,1896.98095703125,4332.74755859375,2945.304443359375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.06778497248888016,""bbox_xyxy"":[3208.36279296875,376.5778503417969,3807.27734375,997.139892578125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.0538678802549839,""bbox_xyxy"":[612.103271484375,2071.00634765625,1314.834716796875,2722.58984375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.050003036856651306,""bbox_xyxy"":[756.4379272460938,2167.812255859375,1166.41748046875,2647.572265625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.04912036284804344,""bbox_xyxy"":[3796.76953125,2160.09521484375,4169.931640625,2610.044677734375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.04865462705492973,""bbox_xyxy"":[5.30322265625,2227.105712890625,287.22454833984375,3011.507568359375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.03728676959872246,""bbox_xyxy"":[3358.4423828125,1877.352783203125,4341.1533203125,2951.3671875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.03154538571834564,""bbox_xyxy"":[616.8477783203125,816.5860595703125,1324.75146484375,1476.362548828125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.02455245330929756,""bbox_xyxy"":[3237.4482421875,396.8833312988281,4656.6123046875,1189.850830078125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.01907500997185707,""bbox_xyxy"":[2413.345703125,1869.631103515625,4349.14453125,2983.29052734375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.017858847975730896,""bbox_xyxy"":[3000.325439453125,1880.833251953125,4348.41064453125,2956.888427734375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.015730958431959152,""bbox_xyxy"":[1992.20751953125,828.0704956054688,2527.420166015625,1399.5948486328125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.01492176204919815,""bbox_xyxy"":[677.1539916992188,2105.0791015625,1195.373291015625,2671.7958984375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.013851860538125038,""bbox_xyxy"":[999.1182861328125,2188.630126953125,1170.505126953125,2413.239501953125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.013400486670434475,""bbox_xyxy"":[999.2946166992188,2184.30322265625,1170.7451171875,2407.642578125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.013102327473461628,""bbox_xyxy"":[620.727294921875,250.8455810546875,1877.9046630859375,1493.3857421875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.0122058792039752,""bbox_xyxy"":[4.05645751953125,2094.48095703125,302.0389404296875,2934.005615234375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.011441463604569435,""bbox_xyxy"":[753.02001953125,2159.24169921875,1182.9500732421875,2631.507568359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.011153397150337696,""bbox_xyxy"":[912.5855102539062,2190.859375,1172.166015625,2475.793212890625]}]",0
48911876561,1,0.018621698021888733,1,0.01811707764863968,1,0.013050883077085018,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.018621698021888733,""bbox_xyxy"":[476.93328857421875,563.9925537109375,573.8191528320312,683.5466918945312]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01811707764863968,""bbox_xyxy"":[493.66552734375,584.2427368164062,559.8021240234375,669.3925170898438]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.013050883077085018,""bbox_xyxy"":[494.91986083984375,586.76220703125,560.08642578125,670.0292358398438]}]",0
48912086822,0,,0,,0,,[],0
48916936028,3,0.6734278798103333,2,0.6338322162628174,1,0.02412058413028717,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.6734278798103333,""bbox_xyxy"":[3476.908203125,2040.7257080078125,4122.93798828125,2793.695068359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6338322162628174,""bbox_xyxy"":[3634.7138671875,2194.0712890625,3927.3759765625,2700.087646484375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.32387328147888184,""bbox_xyxy"":[3631.9775390625,2200.4697265625,3919.1748046875,2694.48486328125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.04980525001883507,""bbox_xyxy"":[3466.71533203125,2024.392822265625,4119.4814453125,2789.691162109375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.03221238777041435,""bbox_xyxy"":[3458.84326171875,2020.463134765625,4119.05078125,2777.595458984375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.02412058413028717,""bbox_xyxy"":[3642.4951171875,2205.159912109375,3922.844482421875,2709.131103515625]}]",0
48945027798,1,0.853750467300415,1,0.0979531854391098,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.853750467300415,""bbox_xyxy"":[593.7704467773438,73.27758026123047,1067.0333251953125,710.7059936523438]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.0979531854391098,""bbox_xyxy"":[897.0388793945312,557.1917114257812,1021.4198608398438,695.1368408203125]}]",0
48986521231,0,,0,,0,,[],0
4898979903,1,0.9590898156166077,3,0.752514123916626,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9590898156166077,""bbox_xyxy"":[267.5716552734375,46.10854721069336,1002.7496948242188,819.0]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.752514123916626,""bbox_xyxy"":[317.360595703125,266.2798767089844,590.0939331054688,754.7369384765625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.13177472352981567,""bbox_xyxy"":[497.3270568847656,269.93231201171875,796.1578979492188,804.0797119140625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.014223976992070675,""bbox_xyxy"":[315.0962829589844,271.1536865234375,588.2380981445312,739.16259765625]}]",0
4902111626,0,,0,,0,,[],0
4902112200,2,0.8195749521255493,6,0.6851164102554321,1,0.15110266208648682,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8195749521255493,""bbox_xyxy"":[820.1116333007812,632.44287109375,1103.70654296875,891.853759765625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6851164102554321,""bbox_xyxy"":[928.2698974609375,693.9751586914062,1035.2021484375,841.0084228515625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.15110266208648682,""bbox_xyxy"":[944.0586547851562,696.616943359375,1036.94677734375,840.5872192382812]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.059721872210502625,""bbox_xyxy"":[898.432861328125,695.301025390625,1024.722900390625,843.9013061523438]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.049151912331581116,""bbox_xyxy"":[933.5142822265625,705.2146606445312,1044.836669921875,842.290283203125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.04593278467655182,""bbox_xyxy"":[919.79736328125,697.0120849609375,1033.07958984375,842.9312133789062]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.026706984266638756,""bbox_xyxy"":[821.030029296875,634.7396240234375,1102.677490234375,892.9096069335938]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.014184301719069481,""bbox_xyxy"":[894.13232421875,700.0700073242188,1014.4369506835938,849.2461547851562]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.013746275566518307,""bbox_xyxy"":[950.285400390625,726.3727416992188,1101.0030517578125,853.5300903320312]}]",0
49047181486,1,0.8556411862373352,1,0.8161572813987732,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8556411862373352,""bbox_xyxy"":[456.40008544921875,42.322383880615234,1419.7890625,843.661376953125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8161572813987732,""bbox_xyxy"":[689.3777465820312,376.6058349609375,1190.18994140625,795.3322143554688]}]",0
49050590856,3,0.8526571989059448,1,0.9033572673797607,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9033572673797607,""bbox_xyxy"":[3027.744140625,1628.9375,3755.460205078125,2525.8447265625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8526571989059448,""bbox_xyxy"":[2636.83447265625,1190.6617431640625,4215.15966796875,2783.884765625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.6030672788619995,""bbox_xyxy"":[523.2391357421875,625.1582641601562,3965.136962890625,1906.19189453125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.030406784266233444,""bbox_xyxy"":[545.775634765625,1170.8505859375,4277.240234375,2785.89208984375]}]",0
49050797667,1,0.9529488682746887,1,0.8467072248458862,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9529488682746887,""bbox_xyxy"":[1875.4293212890625,245.1907958984375,5305.466796875,3058.3662109375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8467072248458862,""bbox_xyxy"":[2610.88916015625,1381.2080078125,4030.60986328125,2874.276611328125]}]",0
49050799407,1,0.9442147612571716,1,0.8193048238754272,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9442147612571716,""bbox_xyxy"":[1229.4368896484375,552.0095825195312,4299.345703125,2807.552978515625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8193048238754272,""bbox_xyxy"":[2254.8671875,1854.2061767578125,3568.189208984375,2590.65869140625]}]",0
49074815247,1,0.9173389673233032,1,0.8989930152893066,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9173389673233032,""bbox_xyxy"":[618.9913330078125,402.20758056640625,1219.590576171875,860.7123413085938]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8989930152893066,""bbox_xyxy"":[851.9310913085938,590.6204833984375,1164.9842529296875,814.3564453125]}]",0
49085214203,2,0.9400731325149536,1,0.9256834387779236,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9400731325149536,""bbox_xyxy"":[336.3466796875,113.23693084716797,604.1114501953125,375.6640319824219]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.9256834387779236,""bbox_xyxy"":[413.6521301269531,213.97933959960938,558.596435546875,356.9340515136719]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.017785953357815742,""bbox_xyxy"":[0.1882612705230713,115.27455139160156,55.72526550292969,313.5614013671875]}]",0
49085939237,3,0.9352463483810425,3,0.9445376396179199,2,0.2631966769695282,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9445376396179199,""bbox_xyxy"":[335.8122863769531,241.1529083251953,410.9264831542969,395.3122253417969]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9352463483810425,""bbox_xyxy"":[297.65557861328125,210.40573120117188,434.9204406738281,411.5975036621094]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.2631966769695282,""bbox_xyxy"":[335.5025634765625,241.06936645507812,411.1183166503906,395.61468505859375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.11685270816087723,""bbox_xyxy"":[335.22027587890625,240.61297607421875,411.18060302734375,394.69183349609375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.07084974646568298,""bbox_xyxy"":[956.0150146484375,299.185546875,999.8880615234375,380.917236328125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.04522790387272835,""bbox_xyxy"":[336.9977722167969,236.27098083496094,410.51373291015625,393.41644287109375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.02474951557815075,""bbox_xyxy"":[956.5707397460938,302.2823181152344,999.7012329101562,378.51806640625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.012879911810159683,""bbox_xyxy"":[961.7109375,313.0474548339844,988.5616455078125,366.9500732421875]}]",0
49088630866,1,0.930595338344574,1,0.8802974820137024,2,0.19232289493083954,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.930595338344574,""bbox_xyxy"":[3038.198486328125,332.4841003417969,5984.8349609375,4042.009033203125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8802974820137024,""bbox_xyxy"":[3511.913818359375,1078.3297119140625,4822.68115234375,3563.915283203125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.19232289493083954,""bbox_xyxy"":[3486.04638671875,1093.258544921875,4813.29345703125,3640.333740234375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.06274497509002686,""bbox_xyxy"":[3492.21875,1101.78759765625,4761.99169921875,3663.2333984375]}]",0
49113317138,2,0.32985755801200867,3,0.8462955951690674,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.8462955951690674,""bbox_xyxy"":[2347.173583984375,1519.12158203125,2827.248291015625,1975.7451171875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8364585638046265,""bbox_xyxy"":[1735.06103515625,1143.1092529296875,2344.9091796875,1508.1318359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6096596121788025,""bbox_xyxy"":[2343.833251953125,1513.814453125,2825.75732421875,1977.4310302734375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.32985755801200867,""bbox_xyxy"":[200.12123107910156,627.8679809570312,2919.173828125,2055.24072265625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.0258355550467968,""bbox_xyxy"":[645.1598510742188,639.4442749023438,2941.187744140625,2046.6123046875]}]",0
49114017582,3,0.33435049653053284,1,0.9418354630470276,1,0.9750565886497498,"[{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.9750565886497498,""bbox_xyxy"":[946.8345947265625,1144.0008544921875,1314.22509765625,1737.07666015625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.9418354630470276,""bbox_xyxy"":[949.8951416015625,1141.5694580078125,1318.3516845703125,1739.1937255859375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.33435049653053284,""bbox_xyxy"":[749.5299682617188,889.6378784179688,1483.470703125,2014.6458740234375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.25040414929389954,""bbox_xyxy"":[0.0,887.3361206054688,1504.5985107421875,2010.6412353515625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.0929502323269844,""bbox_xyxy"":[1459.629638671875,734.8278198242188,3970.82666015625,2397.461669921875]}]",0
