id,title,page_url,image_url,full_image_url,license,license_url,author,timestamp,width,height,size,mime,description,latitude,longitude,location_clue,resolved_location_name
152724440,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 331.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_331.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_331.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_331.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_331.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:24Z,4608,3072,11725444,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724444,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 332.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_332.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_332.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_332.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_332.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:27Z,4608,3072,11823322,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724448,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 334.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_334.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_334.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_334.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_334.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:30Z,4608,3072,11710570,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724451,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 335.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_335.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_335.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_335.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_335.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:34Z,4608,3072,12029209,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152724460,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 336.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_336.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_336.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_336.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_336.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:05:36Z,4608,3072,11320492,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725323,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 343.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_343.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_343.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_343.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_343.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:19Z,4608,3072,12220859,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725324,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 345.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_345.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_345.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_345.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_345.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:18Z,4608,3072,9022012,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725329,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 346.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_346.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_346.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_346.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_346.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:23Z,4608,3072,9361988,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725330,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 347.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_347.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_347.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_347.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_347.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:24Z,4608,3072,9971553,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725332,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 348.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_348.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_348.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_348.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_348.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:24Z,4608,3072,10909198,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725337,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 351.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_351.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_351.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_351.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_351.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:29Z,4608,3072,9835452,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
152725338,File:Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) 352.jpg,https://commons.wikimedia.org/wiki/File:Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_(Mato_Grosso)_352.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_352.jpg/1280px-Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_352.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Excurs%C3%A3o_pelo_Rio_Paraguai_em_C%C3%A1ceres_%28Mato_Grosso%29_352.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Túllio F,2024-09-16T16:28:32Z,4608,3072,9758908,image/jpeg,Excursão pelo Rio Paraguai em Cáceres (Mato Grosso) dos wikimedistas durante o Wiki Ocupa Cáceres 2024,,,Mato Grosso,"Mato Grosso, Brazil"
18771742,File:Four Giant Otters.JPG,https://commons.wikimedia.org/wiki/File:Four_Giant_Otters.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Four_Giant_Otters.JPG/1280px-Four_Giant_Otters.JPG,https://upload.wikimedia.org/wikipedia/commons/8/89/Four_Giant_Otters.JPG,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Araguaia.org / Rio Cicica at en.wikipedia,2012-03-20T23:07:36Z,2309,1443,1626653,image/jpeg,"Four giant otters (Pteronura brasiliensis) emerge from the water on a riverbank in Cantão State Park, in the Araguaia wetlands of central Brazil. This picture was taken by researchers from the Instituto Araguaia, which has been studying this particular group of otters in Cantão since 2010. These four otters are part of a larger group, and emerged from the water at this spot in order to scent mark on the riverbank.",,,Cantão,"Parque Estadual do Cantão, Tocantins, Brazil"
34660963,File:Giant Otter (8016054171) (2).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otter_(8016054171)_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Giant_Otter_%288016054171%29_%282%29.jpg/1280px-Giant_Otter_%288016054171%29_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Giant_Otter_%288016054171%29_%282%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Alastair Rae from London, United Kingdom",2014-08-11T00:28:52Z,4272,2848,1726470,image/jpeg,This individual was far from shy - swimming up to the boat and begging noisily for fish.,,,,
50429018,File:Giant Otter (Pteronura brasiliensis) eating some fish ... (28652741016).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otter_(Pteronura_brasiliensis)_eating_some_fish_..._(28652741016).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Giant_Otter_%28Pteronura_brasiliensis%29_eating_some_fish_..._%2828652741016%29.jpg/1280px-Giant_Otter_%28Pteronura_brasiliensis%29_eating_some_fish_..._%2828652741016%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Giant_Otter_%28Pteronura_brasiliensis%29_eating_some_fish_..._%2828652741016%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2016-08-01T03:44:28Z,4159,3018,6701204,image/jpeg,"Giant otter at Piquiri River, Porto Jofre area, Pantanal, Poconé, Mato Grosso, Brazil.",,,Mato Grosso,"Mato Grosso, Brazil"
81033170,File:Giant Otter (Pteronura brasiliensis) with a Vermiculated Sailfin Catfish (Pterygoplichthys disjunctivus) (48413963221).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otter_(Pteronura_brasiliensis)_with_a_Vermiculated_Sailfin_Catfish_(Pterygoplichthys_disjunctivus)_(48413963221).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848413963221%29.jpg/1280px-Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848413963221%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848413963221%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T15:09:11Z,3688,2390,10123336,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
81033169,File:Giant Otter (Pteronura brasiliensis) with a Vermiculated Sailfin Catfish (Pterygoplichthys disjunctivus) (48414033621).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otter_(Pteronura_brasiliensis)_with_a_Vermiculated_Sailfin_Catfish_(Pterygoplichthys_disjunctivus)_(48414033621).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848414033621%29.jpg/1280px-Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848414033621%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Giant_Otter_%28Pteronura_brasiliensis%29_with_a_Vermiculated_Sailfin_Catfish_%28Pterygoplichthys_disjunctivus%29_%2848414033621%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T15:09:11Z,4362,2608,11028646,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
18201006,File:Giant Otter Den.JPG,https://commons.wikimedia.org/wiki/File:Giant_Otter_Den.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Giant_Otter_Den.JPG/1280px-Giant_Otter_Den.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c1/Giant_Otter_Den.JPG,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Araguaia.org / Rio Cicica at en.wikipedia,2012-01-29T00:15:09Z,4000,3000,6688521,image/jpeg,"A giant otter (Pteronura brasiliensis) den on a lake shore in Cantão State Park, in the Araguaia wetlands of central Brazil.",,,Cantão,"Parque Estadual do Cantão, Tocantins, Brazil"
81032733,File:Giant Otters (Pteronura brasiliensis) family group ... (48426471236).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_family_group_..._(48426471236).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426471236%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426471236%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426471236%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T14:54:38Z,4753,2359,8096187,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
81032729,File:Giant Otters (Pteronura brasiliensis) family group ... (48426645757).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_family_group_..._(48426645757).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426645757%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426645757%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/Giant_Otters_%28Pteronura_brasiliensis%29_family_group_..._%2848426645757%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T14:54:33Z,4599,2488,8025915,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
81033164,"File:Giant Otters (Pteronura brasiliensis) playing (?), fighting (?) ... (48414190576).jpg","https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_playing_(%3F),_fighting_(%3F)_..._(48414190576).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Giant_Otters_%28Pteronura_brasiliensis%29_playing_%28%3F%29%2C_fighting_%28%3F%29_..._%2848414190576%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_playing_%28%3F%29%2C_fighting_%28%3F%29_..._%2848414190576%29.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Giant_Otters_%28Pteronura_brasiliensis%29_playing_%28%3F%29%2C_fighting_%28%3F%29_..._%2848414190576%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2019-08-04T15:09:02Z,4045,2231,8071668,image/jpeg,"Cuiaba River, Porto Jofre, Transpantaneira, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
55001806,File:Giant Otters (Pteronura brasiliensis) quarelling ... (31724375471).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_quarelling_..._(31724375471).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Giant_Otters_%28Pteronura_brasiliensis%29_quarelling_..._%2831724375471%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_quarelling_..._%2831724375471%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Giant_Otters_%28Pteronura_brasiliensis%29_quarelling_..._%2831724375471%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2017-01-13T15:57:50Z,4971,3648,11142858,image/jpeg,"Giant otters at Piquiri River, Porto Jofre area, Pantanal, Poconé, Mato Grosso, Brazil.",-17.335940,-56.661068,Mato Grosso,"Mato Grosso, Brazil"
49980099,File:Giant Otters (Pteronura brasiliensis) resting in the sun ... - Flickr - berniedup.jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_resting_in_the_sun_..._-_Flickr_-_berniedup.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2016-07-07T15:31:44Z,5472,3648,10475830,image/jpeg,"Cuiabá River, Porto Jofre, Poconé, Mato Grosso, BRAZIL",,,Mato Grosso,"Mato Grosso, Brazil"
92865919,File:Giant Otters (Pteronura brasiliensis) resting in the sun ... - Flickr - berniedup (1).jpg,https://commons.wikimedia.org/wiki/File:Giant_Otters_(Pteronura_brasiliensis)_resting_in_the_sun_..._-_Flickr_-_berniedup_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup_%281%29.jpg/1280px-Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Giant_Otters_%28Pteronura_brasiliensis%29_resting_in_the_sun_..._-_Flickr_-_berniedup_%281%29.jpg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Bernard DUPONT from FRANCE,2020-08-04T09:15:10Z,5414,3607,12682009,image/jpeg,"Rio São Lourenço, Porto Jofre, Pantanal, Poconé, Mato Grosso, BRAZIL",-17.364478,-56.766464,Mato Grosso,"Mato Grosso, Brazil"
96691377,File:Giant River Otter (13973332592).jpg,https://commons.wikimedia.org/wiki/File:Giant_River_Otter_(13973332592).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Giant_River_Otter_%2813973332592%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Giant_River_Otter_%2813973332592%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"David Stanley from Nanaimo, Canada",2020-11-23T23:43:33Z,1024,768,148386,image/jpeg,A giant river otter by the Rupununi River at Karanambu Lodge in southwestern Guyana.,3.749623,-59.308576,Karanambu,"Karanambu, Guyana"
68093645,File:Giant River Otter - IM.jpg,https://commons.wikimedia.org/wiki/File:Giant_River_Otter_-_IM.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Giant_River_Otter_-_IM.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/Giant_River_Otter_-_IM.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Ian Markham,2018-04-06T20:59:48Z,1024,709,602110,image/jpeg,Giant River Otter eating fish,,,,
69680198,File:Giant otter (32126272736).jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_(32126272736).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Giant_otter_%2832126272736%29.jpg/1280px-Giant_otter_%2832126272736%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/Giant_otter_%2832126272736%29.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,-JvL- from Netherlands,2018-06-03T19:38:05Z,4896,2752,1351818,image/jpeg,One of the two giant otters (Thierry or Bella) in the Paramaribo Zoo,5.847605,-55.160003,Paramaribo Zoo,Paramaribo Zoo
107115980,File:Giant otter (Pteronura brasiliensis) 2.jpg,https://commons.wikimedia.org/wiki/File:Giant_otter_(Pteronura_brasiliensis)_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Giant_otter_%28Pteronura_brasiliensis%29_2.jpg/1280px-Giant_otter_%28Pteronura_brasiliensis%29_2.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/Giant_otter_%28Pteronura_brasiliensis%29_2.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Charles J. Sharp,2021-07-05T15:07:53Z,4126,2751,13228815,image/jpeg,"Giant otter ( Pteronura brasiliensis ), Rio três irmãos, Parque Estadual Encontro das Águas, Mato Grosso, Brasil [Three Brothers River, Parque Estadual Encontro das Águas (meeting of the waters) near Porto Joffre, Mato Grosso, Brazil]",,,Encontro Das Águas,"Parque Estadual Encontro das Águas, Brazil"
