source,encounter_id,photo_id,image_path,image_url,page_url,observed_at,observer,latitude,longitude,location_source,locality,license,quality_grade
inat,inat_378783697,693089099,data/sources/inat/images/378783697/693089099.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693089099/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_378783697,693089162,data/sources/inat/images/378783697/693089162.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693089162/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_378783697,693089277,data/sources/inat/images/378783697/693089277.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693089277/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_378783697,693416678,data/sources/inat/images/378783697/693416678.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693416678/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_378783697,693416783,data/sources/inat/images/378783697/693416783.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693416783/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_378783697,693904047,data/sources/inat/images/378783697/693904047.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693904047/original.jpg,https://www.inaturalist.org/observations/378783697,2026-07-06T07:48:49-04:00,marshnature,-17.216633226,-56.7044766348,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_379276077,693753322,data/sources/inat/images/379276077/693753322.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693753322/original.jpg,https://www.inaturalist.org/observations/379276077,2026-07-05T22:06:00-05:00,rafaelat,-12.0114585664,-77.1473202269,inat,Peru,cc-by-nc,casual
inat,inat_379319821,693680070,data/sources/inat/images/379319821/693680070.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693680070/original.jpg,https://www.inaturalist.org/observations/379319821,2026-07-05T10:33:00-04:00,Rich Hoyer,-17.2978850387,-56.6294300084,inat,"Mato Grosso, BR",cc-by-nc-sa,research
inat,inat_379319821,693679991,data/sources/inat/images/379319821/693679991.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693679991/original.jpg,https://www.inaturalist.org/observations/379319821,2026-07-05T10:33:00-04:00,Rich Hoyer,-17.2978850387,-56.6294300084,inat,"Mato Grosso, BR",cc-by-nc-sa,research
inat,inat_379420549,694036244,data/sources/inat/images/379420549/694036244.jpg,https://static.inaturalist.org/photos/694036244/original.jpg,https://www.inaturalist.org/observations/379420549,2026-07-08T09:09:27-05:00,Ugo Delecour,-12.7163400585,-69.1630274052,inat,"Tambopata, PE-MD, PE",,research
inat,inat_380093760,695307611,data/sources/inat/images/380093760/695307611.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695307611/original.jpg,https://www.inaturalist.org/observations/380093760,2026-05-08T20:41:00-05:00,Herman Offereins,-12.7881085682,-69.2367302272,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_380093760,695307622,data/sources/inat/images/380093760/695307622.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695307622/original.jpg,https://www.inaturalist.org/observations/380093760,2026-05-08T20:41:00-05:00,Herman Offereins,-12.7881085682,-69.2367302272,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_380093760,695307621,data/sources/inat/images/380093760/695307621.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695307621/original.jpg,https://www.inaturalist.org/observations/380093760,2026-05-08T20:41:00-05:00,Herman Offereins,-12.7881085682,-69.2367302272,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_380372872,695877592,data/sources/inat/images/380372872/695877592.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695877592/original.jpg,https://www.inaturalist.org/observations/380372872,2026-07-11T11:27:31-04:00,Kevin McKown,-17.2668666827,-56.6733204181,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380394849,695919678,data/sources/inat/images/380394849/695919678.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695919678/original.jpg,https://www.inaturalist.org/observations/380394849,2026-05-21T14:19:00-04:00,Teresa Shaefer Randall,-16.8498385924,-56.8488059523,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380394849,695919698,data/sources/inat/images/380394849/695919698.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695919698/original.jpg,https://www.inaturalist.org/observations/380394849,2026-05-21T14:19:00-04:00,Teresa Shaefer Randall,-16.8498385924,-56.8488059523,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380395503,695920833,data/sources/inat/images/380395503/695920833.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695920833/original.jpg,https://www.inaturalist.org/observations/380395503,2026-05-21T14:27:00-04:00,Teresa Shaefer Randall,-16.8424257545,-56.9420555848,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380398801,695927012,data/sources/inat/images/380398801/695927012.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695927012/original.jpg,https://www.inaturalist.org/observations/380398801,2026-05-22T06:40:00-04:00,Teresa Shaefer Randall,-16.6295628944,-56.6673986562,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380398801,695927066,data/sources/inat/images/380398801/695927066.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695927066/original.jpg,https://www.inaturalist.org/observations/380398801,2026-05-22T06:40:00-04:00,Teresa Shaefer Randall,-16.6295628944,-56.6673986562,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380398801,695927098,data/sources/inat/images/380398801/695927098.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695927098/original.jpg,https://www.inaturalist.org/observations/380398801,2026-05-22T06:40:00-04:00,Teresa Shaefer Randall,-16.6295628944,-56.6673986562,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380413033,695956943,data/sources/inat/images/380413033/695956943.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695956943/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380413033,695956989,data/sources/inat/images/380413033/695956989.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695956989/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380413033,695957014,data/sources/inat/images/380413033/695957014.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695957014/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380413033,695957062,data/sources/inat/images/380413033/695957062.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695957062/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380413033,695957098,data/sources/inat/images/380413033/695957098.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695957098/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380413033,695957128,data/sources/inat/images/380413033/695957128.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695957128/original.jpg,https://www.inaturalist.org/observations/380413033,2026-07-07T15:18:06-04:00,marshnature,-12.0264741797,-57.899697484,inat,,cc-by-nc,research
inat,inat_380428062,695984596,data/sources/inat/images/380428062/695984596.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/695984596/original.jpg,https://www.inaturalist.org/observations/380428062,2026-07-11T12:20:37+02:00,Ung Rossen,47.5734276666,19.0715006999,inat,Hungary,cc-by,casual
inat,inat_380514850,696153822,data/sources/inat/images/380514850/696153822.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/696153822/original.jpg,https://www.inaturalist.org/observations/380514850,2026-05-24T11:47:00-04:00,Teresa Shaefer Randall,-17.0553475816,-56.5517608384,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380521984,696169006,data/sources/inat/images/380521984/696169006.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/696169006/original.jpg,https://www.inaturalist.org/observations/380521984,2026-05-26T13:29:00-04:00,Teresa Shaefer Randall,-16.781210128,-56.8604601938,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_380747393,696599277,data/sources/inat/images/380747393/696599277.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/696599277/original.jpg,https://www.inaturalist.org/observations/380747393,2026-06-29T12:49:00+09:30,Letizzia,-24.5332803377,134.6106630611,inat,Australia,cc-by-nc,casual
inat,inat_380817666,696734493,data/sources/inat/images/380817666/696734493.jpg,https://static.inaturalist.org/photos/696734493/original.jpg,https://www.inaturalist.org/observations/380817666,2024-08-17T07:48:00-04:00,Maik Herzog,-17.2172871287,-56.7801721089,inat,"Mato Grosso, BR",,research
inat,inat_380933218,696964949,data/sources/inat/images/380933218/696964949.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/696964949/original.jpg,https://www.inaturalist.org/observations/380933218,2007-05-19T12:00:20-04:00,Mauricio Copetti,-20.2542487674,-56.7204137297,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381080788,697249121,data/sources/inat/images/381080788/697249121.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697249121/original.jpg,https://www.inaturalist.org/observations/381080788,2026-07-13T12:27:14-04:00,Alex Shen,-20.3038329898,-56.5494602405,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381080788,697249140,data/sources/inat/images/381080788/697249140.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697249140/original.jpg,https://www.inaturalist.org/observations/381080788,2026-07-13T12:27:14-04:00,Alex Shen,-20.3038329898,-56.5494602405,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381080788,697249134,data/sources/inat/images/381080788/697249134.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697249134/original.jpg,https://www.inaturalist.org/observations/381080788,2026-07-13T12:27:14-04:00,Alex Shen,-20.3038329898,-56.5494602405,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381080788,697249152,data/sources/inat/images/381080788/697249152.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697249152/original.jpg,https://www.inaturalist.org/observations/381080788,2026-07-13T12:27:14-04:00,Alex Shen,-20.3038329898,-56.5494602405,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381088552,697263019,data/sources/inat/images/381088552/697263019.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697263019/original.jpg,https://www.inaturalist.org/observations/381088552,2026-07-13T12:46:41-04:00,Max S,-20.3990407936,-56.4091916265,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381088552,697263113,data/sources/inat/images/381088552/697263113.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697263113/original.jpg,https://www.inaturalist.org/observations/381088552,2026-07-13T12:46:41-04:00,Max S,-20.3990407936,-56.4091916265,inat,"Miranda, BR-MS, BR",cc-by-nc,research
inat,inat_381236297,697549076,data/sources/inat/images/381236297/697549076.jpg,https://static.inaturalist.org/photos/697549076/original.jpg,https://www.inaturalist.org/observations/381236297,2026-07-06T07:36:00-04:00,Hugo Foxonet,-13.5720673336,-61.0932305506,inat,Bolivia,,research
inat,inat_381434798,697934358,data/sources/inat/images/381434798/697934358.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697934358/original.jpg,https://www.inaturalist.org/observations/381434798,2026-06-13T14:30:43+01:00,Will Mason,53.5073962957,-1.1780285793,inat,"England, GB",cc-by-nc,casual
inat,inat_381434822,697934418,data/sources/inat/images/381434822/697934418.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/697934418/original.jpg,https://www.inaturalist.org/observations/381434822,2026-06-13T14:31:00+01:00,Will Mason,53.5686893017,-1.1909428281,inat,"England, GB",cc-by-nc,casual
inat,inat_381554953,698169257,data/sources/inat/images/381554953/698169257.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/698169257/original.jpg,https://www.inaturalist.org/observations/381554953,2026-07-14T22:07:16-05:00,Or Prepelizki,-12.7515647136,-69.1893452038,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_381554953,698169289,data/sources/inat/images/381554953/698169289.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/698169289/original.jpg,https://www.inaturalist.org/observations/381554953,2026-07-14T22:07:16-05:00,Or Prepelizki,-12.7515647136,-69.1893452038,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_381554953,698169330,data/sources/inat/images/381554953/698169330.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/698169330/original.jpg,https://www.inaturalist.org/observations/381554953,2026-07-14T22:07:16-05:00,Or Prepelizki,-12.7515647136,-69.1893452038,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_382125687,699269733,data/sources/inat/images/382125687/699269733.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/699269733/original.jpg,https://www.inaturalist.org/observations/382125687,2026-07-15T16:34:49-05:00,juanjosoto,-12.5304912225,-68.8341749341,inat,"Tambopata, PE-MD, PE",cc-by-nc,casual
inat,inat_382329247,699660847,data/sources/inat/images/382329247/699660847.jpg,https://static.inaturalist.org/photos/699660847/original.jpg,https://www.inaturalist.org/observations/382329247,2019-10-02T10:20:00-04:00,Fernando del Valle,-16.4319810881,-56.7091229032,inat,"Poconé, BR-MT, BR",,research
inat,inat_382330326,699662639,data/sources/inat/images/382330326/699662639.jpg,https://static.inaturalist.org/photos/699662639/original.jpg,https://www.inaturalist.org/observations/382330326,2019-10-05T16:16:00-04:00,Fernando del Valle,-17.3021733765,-56.7147482419,inat,"Mato Grosso, BR",,research
inat,inat_382457868,699909913,data/sources/inat/images/382457868/699909913.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/699909913/original.jpg,https://www.inaturalist.org/observations/382457868,2026-06-12T23:05:00-04:00,ericabettiol,-17.0201448551,-56.644779628,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_382558231,700106104,data/sources/inat/images/382558231/700106104.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700106104/original.jpg,https://www.inaturalist.org/observations/382558231,2026-07-18T14:25:05+02:00,Aimie A.,45.7897817508,-1.1183310497,inat,"Charente-Maritime, Poitou-Charentes, FR",cc-by-nc,casual
inat,inat_382558231,700106706,data/sources/inat/images/382558231/700106706.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700106706/original.jpg,https://www.inaturalist.org/observations/382558231,2026-07-18T14:25:05+02:00,Aimie A.,45.7897817508,-1.1183310497,inat,"Charente-Maritime, Poitou-Charentes, FR",cc-by-nc,casual
inat,inat_382558231,700108776,data/sources/inat/images/382558231/700108776.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700108776/original.jpg,https://www.inaturalist.org/observations/382558231,2026-07-18T14:25:05+02:00,Aimie A.,45.7897817508,-1.1183310497,inat,"Charente-Maritime, Poitou-Charentes, FR",cc-by-nc,casual
inat,inat_382642384,700261763,data/sources/inat/images/382642384/700261763.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700261763/original.jpg,https://www.inaturalist.org/observations/382642384,2026-07-17T16:30:57-04:00,Gabriela morais,-3.0410836471,-60.130514851,inat,"Maués, BR-AM, BR",cc-by-nc,casual
inat,inat_382642384,700261965,data/sources/inat/images/382642384/700261965.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700261965/original.jpg,https://www.inaturalist.org/observations/382642384,2026-07-17T16:30:57-04:00,Gabriela morais,-3.0410836471,-60.130514851,inat,"Maués, BR-AM, BR",cc-by-nc,casual
inat,inat_382642384,700262187,data/sources/inat/images/382642384/700262187.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700262187/original.jpg,https://www.inaturalist.org/observations/382642384,2026-07-17T16:30:57-04:00,Gabriela morais,-3.0410836471,-60.130514851,inat,"Maués, BR-AM, BR",cc-by-nc,casual
inat,inat_382884792,700732164,data/sources/inat/images/382884792/700732164.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700732164/original.jpg,https://www.inaturalist.org/observations/382884792,2026-07-18T15:10:30-04:00,Chuck Sexton,3.6237497998,-59.3317971499,inat,"Upper Takutu-Upper Essequibo, GY",cc-by-nc,casual
inat,inat_382884792,700732175,data/sources/inat/images/382884792/700732175.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700732175/original.jpg,https://www.inaturalist.org/observations/382884792,2026-07-18T15:10:30-04:00,Chuck Sexton,3.6237497998,-59.3317971499,inat,"Upper Takutu-Upper Essequibo, GY",cc-by-nc,casual
inat,inat_382884792,700732176,data/sources/inat/images/382884792/700732176.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/700732176/original.jpg,https://www.inaturalist.org/observations/382884792,2026-07-18T15:10:30-04:00,Chuck Sexton,3.6237497998,-59.3317971499,inat,"Upper Takutu-Upper Essequibo, GY",cc-by-nc,casual
inat,inat_383094320,701114135,data/sources/inat/images/383094320/701114135.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114135/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701113917,data/sources/inat/images/383094320/701113917.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701113917/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114020,data/sources/inat/images/383094320/701114020.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114020/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114073,data/sources/inat/images/383094320/701114073.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114073/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114131,data/sources/inat/images/383094320/701114131.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114131/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114173,data/sources/inat/images/383094320/701114173.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114173/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114192,data/sources/inat/images/383094320/701114192.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114192/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114195,data/sources/inat/images/383094320/701114195.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114195/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383094320,701114069,data/sources/inat/images/383094320/701114069.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701114069/original.jpg,https://www.inaturalist.org/observations/383094320,2026-07-14T16:16:00-04:00,filipeprates,-16.7750504855,-56.6149328671,inat,"Poconé, BR-MT, BR",cc-by,research
inat,inat_383120695,701180003,data/sources/inat/images/383120695/701180003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701180003/original.jpg,https://www.inaturalist.org/observations/383120695,2026-07-19T19:03:36-04:00,Christian Ledergerber,-16.6933266501,-57.8423913927,inat,"Cáceres, BR-MT, BR",cc0,research
inat,inat_383120695,701180514,data/sources/inat/images/383120695/701180514.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701180514/original.jpg,https://www.inaturalist.org/observations/383120695,2026-07-19T19:03:36-04:00,Christian Ledergerber,-16.6933266501,-57.8423913927,inat,"Cáceres, BR-MT, BR",cc0,research
inat,inat_383120695,701180586,data/sources/inat/images/383120695/701180586.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701180586/original.jpg,https://www.inaturalist.org/observations/383120695,2026-07-19T19:03:36-04:00,Christian Ledergerber,-16.6933266501,-57.8423913927,inat,"Cáceres, BR-MT, BR",cc0,research
inat,inat_383415337,701754263,data/sources/inat/images/383415337/701754263.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/701754263/original.jpg,https://www.inaturalist.org/observations/383415337,,Rafaela,,,inat,,cc-by-nc,casual
inat,inat_384052353,702973986,data/sources/inat/images/384052353/702973986.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/702973986/original.jpg,https://www.inaturalist.org/observations/384052353,2026-07-14T17:41:00-04:00,Don Wellmann,-17.2369990454,-56.7726345998,inat,Brazil,cc0,research
inat,inat_384322136,703495439,data/sources/inat/images/384322136/703495439.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/703495439/original.jpg,https://www.inaturalist.org/observations/384322136,,Thor Ferrari,,,inat,,cc-by-nc,casual
inat,inat_384642972,703925258,data/sources/inat/images/384642972/703925258.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/703925258/original.jpg,https://www.inaturalist.org/observations/384642972,2026-07-23T09:40:00-03:00,Léna Sardini,4.7739556076,-53.0620821394,inat,"Saint-Elie, GF-CY, GF",cc-by-nc,research
inat,inat_384642972,703925265,data/sources/inat/images/384642972/703925265.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/703925265/original.jpg,https://www.inaturalist.org/observations/384642972,2026-07-23T09:40:00-03:00,Léna Sardini,4.7739556076,-53.0620821394,inat,"Saint-Elie, GF-CY, GF",cc-by-nc,research
inat,inat_384701700,704230359,data/sources/inat/images/384701700/704230359.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/704230359/original.jpg,https://www.inaturalist.org/observations/384701700,2026-07-24T17:21:22-05:00,MK Malik,-12.8349753529,-69.4328343529,inat,"Tambopata, PE-MD, PE",cc-by-sa,research
inat,inat_384701700,704230450,data/sources/inat/images/384701700/704230450.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/704230450/original.jpg,https://www.inaturalist.org/observations/384701700,2026-07-24T17:21:22-05:00,MK Malik,-12.8349753529,-69.4328343529,inat,"Tambopata, PE-MD, PE",cc-by-sa,research
inat,inat_384701700,704230571,data/sources/inat/images/384701700/704230571.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/704230571/original.jpg,https://www.inaturalist.org/observations/384701700,2026-07-24T17:21:22-05:00,MK Malik,-12.8349753529,-69.4328343529,inat,"Tambopata, PE-MD, PE",cc-by-sa,research
inat,inat_384814463,704451049,data/sources/inat/images/384814463/704451049.jpg,https://static.inaturalist.org/photos/704451049/original.jpg,https://www.inaturalist.org/observations/384814463,2025-08-13T08:40:00-04:00,Philip Francis Thomsen,-20.5139959875,-55.7962802524,inat,"Mato Grosso do Sul, BR",,research
inat,inat_384814463,704451045,data/sources/inat/images/384814463/704451045.jpg,https://static.inaturalist.org/photos/704451045/original.jpg,https://www.inaturalist.org/observations/384814463,2025-08-13T08:40:00-04:00,Philip Francis Thomsen,-20.5139959875,-55.7962802524,inat,"Mato Grosso do Sul, BR",,research
inat,inat_384963348,704728575,data/sources/inat/images/384963348/704728575.jpg,https://static.inaturalist.org/photos/704728575/original.jpg,https://www.inaturalist.org/observations/384963348,2026-07-25T10:21:45-05:00,Owen Robertson,-0.6192763592,-76.5936964921,inat,"Orellana, EC-OR, EC",,research
inat,inat_384963348,704728613,data/sources/inat/images/384963348/704728613.jpg,https://static.inaturalist.org/photos/704728613/original.jpg,https://www.inaturalist.org/observations/384963348,2026-07-25T10:21:45-05:00,Owen Robertson,-0.6192763592,-76.5936964921,inat,"Orellana, EC-OR, EC",,research
inat,inat_385099174,704995602,data/sources/inat/images/385099174/704995602.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/704995602/original.jpg,https://www.inaturalist.org/observations/385099174,2026-07-25T12:54:17-04:00,jeff_kahle,-3.2533988312,-60.5893981422,inat,,cc-by-nc,casual
inat,inat_385344759,705432677,data/sources/inat/images/385344759/705432677.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/705432677/original.jpg,https://www.inaturalist.org/observations/385344759,2022-05-17T09:36:00-04:00,Francisco J. Serrano Eizaguerri,-17.3232844692,-56.7680755095,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_385344759,705432708,data/sources/inat/images/385344759/705432708.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/705432708/original.jpg,https://www.inaturalist.org/observations/385344759,2022-05-17T09:36:00-04:00,Francisco J. Serrano Eizaguerri,-17.3232844692,-56.7680755095,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_385450493,705650975,data/sources/inat/images/385450493/705650975.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/705650975/original.jpg,https://www.inaturalist.org/observations/385450493,2026-07-01T11:36:00-03:00,Tulio Dornas,-11.9767152327,-49.9110204072,inat,"Filadélfia, BR-TO, BR",cc-by-nc,research
inat,inat_385751693,706222303,data/sources/inat/images/385751693/706222303.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706222303/original.jpg,https://www.inaturalist.org/observations/385751693,2026-07-27T11:32:56+02:00,enzo,50.4548574208,3.8726160235,inat,"Hainaut, Wallonie, BE",cc-by-nc,casual
inat,inat_385893784,706506966,data/sources/inat/images/385893784/706506966.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706506966/original.jpg,https://www.inaturalist.org/observations/385893784,2023-03-31T11:53:23+08:00,marcnqh78,1.4350190142,103.6360088203,inat,,cc-by-nc,casual
inat,inat_385893784,706506989,data/sources/inat/images/385893784/706506989.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706506989/original.jpg,https://www.inaturalist.org/observations/385893784,2023-03-31T11:53:23+08:00,marcnqh78,1.4350190142,103.6360088203,inat,,cc-by-nc,casual
inat,inat_385893784,706507015,data/sources/inat/images/385893784/706507015.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706507015/original.jpg,https://www.inaturalist.org/observations/385893784,2023-03-31T11:53:23+08:00,marcnqh78,1.4350190142,103.6360088203,inat,,cc-by-nc,casual
inat,inat_385895276,706509788,data/sources/inat/images/385895276/706509788.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706509788/original.jpg,https://www.inaturalist.org/observations/385895276,2023-02-25T12:29:03+08:00,marcnqh78,1.5172740622,103.6341175956,inat,,cc-by-nc,casual
